Verb,Model,ModelSize,Indices,Examples,Size,Coverage,VerbMeaning
добираться,к_Dat,0.009,"377  ","нефтяник,металлург  ",6,0.14285714285714285,
добираться,к_Dat  на_Loc,0.001,"3  -  ","страна,регион  -  ",6,0.005319148936170213,
добираться,NO_Ins,0.01,"93  ","полиция,полицейский  ",6,0.029411764705882353,
добираться,до_Gen,0.536,"755  ","минимум,максимум  ",6,1.0,
добираться,NO_Ins,0.01,"30  ","система,механизм  ",6,0.03333333333333333,
добираться,до_Gen  NO_Nom,0.091,"346  4  ","душа,сердце  нога,рука  ",6,0.1948529411764706,
добираться,в_Loc  до_Gen,0.013,"3  194  ","страна,регион  клиент,покупатель  ",6,0.027659574468085108,
добираться,на_Acc  на_Loc,0.001,"61  79  ","матч,игра  поезд,автобус  ",6,0.061207609594706364,1
добираться,до_Gen  через_Acc,0.006,"0  0  ","дом,здание  дом,здание  ",6,0.014814814814814815,
добираться,до_Gen  NO_Nom,0.091,"-  393  ","-  осколок,обломок  ",6,0.07142857142857142,
добираться,до_Gen  через_Acc,0.006,"0  152  ","дом,здание  сотня,десяток  ",6,0.03518518518518518,
добираться,до_Gen  NO_Nom,0.091,"104  -  ","число,количество  -  ",6,0.03333333333333333,
добираться,до_Gen  NO_Nom,0.091,"210  8  ","ступенька,лестница  человек,женщина  ",6,0.14684684684684685,1
добираться,до_Gen  через_Acc,0.006,"21  21  ","гора,холм  гора,холм  ",6,0.023923444976076555,
добираться,в_Loc  до_Gen,0.013,"79  80  ","поезд,автобус  создание,разработка  ",6,0.026767330130404943,
добираться,до_Gen,0.536,"529  ","аукцион,тендер  ",6,0.5,1
добираться,до_Gen,0.536,"217  ","знак,символ  ",6,0.21428571428571427,
добираться,до_Gen  из-за_Gen,0.001,"3  38  ","страна,регион  нападение,атака  ",6,0.03575650118203309,
добираться,NO_Nom  по_Dat,0.001,"-  59  ","-  путь,дорога  ",6,0.037500000000000006,
добираться,на_Loc,0.015,"14  ","день,время  ",6,0.021739130434782608,
добираться,на_Loc,0.015,"96  ","ракета,истребитель  ",6,0.1111111111111111,
добираться,до_Gen,0.536,"560  ","сундук,шкатулка  ",6,0.5,
добираться,NO_Nom  по_Dat,0.001,"119  59  ","пресса,сми  путь,дорога  ",6,0.03522727272727273,
добираться,до_Gen  по_Dat,0.009,"-  89  ","-  данные,информация  ",6,0.005813953488372093,
добираться,до_Gen  NO_Nom,0.091,"187  13  ","канава,яма  генерал,полковник  ",6,0.10582729468599034,1
добираться,на_Acc  NO_Ins,0.001,"3  79  ","страна,регион  поезд,автобус  ",6,0.0778140013726836,
добираться,к_Dat,0.009,"40  ","представитель,руководитель  ",6,0.0223463687150838,
добираться,до_Gen  NO_Nom,0.091,"-  232  ","-  профессор,доктор  ",6,0.07692307692307693,
добираться,к_Dat,0.009,"28  ","стол,столик  ",6,0.04,
добираться,в_Loc  NO_Nom  до_Gen,0.012,"-  158  34  ","-  альбом,трек  слово,мнение  ",6,0.05934343434343434,
добираться,до_Gen  под_Ins,0.001,"21  98  ","гора,холм  вода,воздух  ",6,0.02330320751373383,
добираться,из_Gen  до_Gen,0.007,"3  12  ","страна,регион  отец,брат  ",6,0.01024525731055445,1
добираться,в_Loc  до_Gen,0.013,"30  61  ","система,механизм  матч,игра  ",6,0.046794871794871795,
добираться,до_Gen  NO_Nom,0.091,"70  13  ","станция,вокзал  генерал,полковник  ",6,0.05615942028985507,1
добираться,из_Gen  до_Gen,0.007,"60  -  ","ученик,студент  -  ",6,0.006944444444444444,
добираться,в_Loc  до_Gen,0.013,"30  21  ","система,механизм  гора,холм  ",6,0.015510366826156299,
добираться,до_Gen,0.536,"294  ","инопланетянин,пришелец  ",6,0.30000000000000004,
добираться,к_Dat,0.009,"198  ","усилие,сила  ",5,0.12,
добираться,от_Gen  до_Gen,0.004,"0  60  ","дом,здание  ученик,студент  ",5,0.010648148148148148,
добираться,в_Loc  NO_Nom  до_Gen,0.012,"14  25  61  ","день,время  команда,группа  матч,игра  ",5,0.03474544778892605,
добираться,к_Dat,0.009,"16  ","дерево,куст  ",5,0.03773584905660377,
добираться,до_Gen  по_Dat,0.009,"0  -  ","дом,здание  -  ",5,0.005555555555555556,
добираться,к_Dat,0.009,"20  ","император,царь  ",5,0.02631578947368421,
добираться,NO_Nom,0.026,"177  ","пушка,орудие  ",5,0.1764705882352941,
добираться,NO_Nom,0.026,"175  ","помощь,поддержка  ",5,0.058823529411764705,2.2
добираться,к_Dat,0.009,"61  ","матч,игра  ",5,0.02564102564102564,1
добираться,NO_Nom,0.026,"232  ","профессор,доктор  ",5,0.23076923076923078,1 2.1 2.2 3
добираться,до_Gen  за_Acc,0.003,"216  14  ","отель,гостиница  день,время  ",5,0.08229813664596272,
добираться,в_Loc  NO_Nom  до_Gen,0.012,"14  2  -  ","день,время  русский,немец  -  ",5,0.005575016599125398,
добираться,до_Gen  по_Dat,0.009,"60  59  ","ученик,студент  путь,дорога  ",5,0.03194444444444444,
добираться,до_Gen,0.536,"286  ","ген,геном  ",5,0.2,
добираться,до_Gen  за_Acc,0.003,"23  14  ","окно,дверь  день,время  ",5,0.035921325051759836,
добираться,в_Acc,0.012,"104  ","число,количество  ",5,0.1,
добираться,до_Gen  за_Acc,0.003,"61  14  ","матч,игра  день,время  ",5,0.04013377926421405,
добираться,в_Acc,0.012,"222  ","подразделение,служба  ",5,0.21428571428571427,1
добираться,до_Gen  NO_Nom,0.091,"21  232  ","гора,холм  профессор,доктор  ",5,0.16580787633419214,1
добираться,NO_Nom,0.026,"235  ","сотрудник,работник  ",5,0.3076923076923077,1 2.1 2.2 3
добираться,в_Loc,0.004,"57  ","визит,поездка  ",5,0.060240963855421686,
добираться,NO_Nom,0.026,"268  ","победитель,лауреат  ",5,0.09090909090909091,1 2.1 2.2
добираться,до_Gen,0.536,"180  ","цвет,оттенок  ",5,0.1764705882352941,
добираться,NO_Ins,0.01,"0  ","дом,здание  ",5,0.011111111111111112,
добираться,NO_Nom,0.026,"116  ","рыба,рыбка  ",5,0.13636363636363635,1 2.1 2.2
добираться,до_Gen  по_Dat,0.009,"61  473  ","матч,игра  итог,результат  ",5,0.23846153846153847,
закладывать,NO_Acc,0.159,"241  ","основа,основание  ",6477,0.46153846153846156,7.1
закладывать,в_Acc,0.065,"69  ","инвестиция,вложение  ",1979,0.24137931034482749,
закладывать,NO_Acc,0.159,"0  ","дом,здание  ",1972,0.22592592592592614,7.2  9
закладывать,NO_Acc  за_Acc,0.021,"4  4  ","нога,рука  нога,рука  ",1920,0.046568627450980386,1
закладывать,в_Loc,0.092,"69  ","инвестиция,вложение  ",1152,0.14655172413793105,
закладывать,NO_Nom,0.101,"241  ","основа,основание  ",1138,0.46153846153846156,
закладывать,NO_Nom,0.101,"0  ","дом,здание  ",1121,0.1629629629629631,
закладывать,NO_Nom  на_Loc,0.028,"9  64  ","корабль,судно  компания,фирма  ",1120,0.22044247787610632,
закладывать,на_Loc,0.027,"64  ","компания,фирма  ",1070,0.14,
закладывать,NO_Acc,0.159,"4  ","нога,рука  ",1054,0.09803921568627447,1  6
закладывать,NO_Nom,0.101,"9  ","корабль,судно  ",879,0.30973451327433654,
закладывать,в_Loc,0.092,"160  ","проект,программа  ",710,0.5555555555555557,
закладывать,в_Loc,0.092,"-  ","-  ",671,0.0,
закладывать,NO_Nom,0.101,"35  ","храм,церковь  ",646,0.39285714285714274,
закладывать,в_Loc,0.092,"0  ","дом,здание  ",615,0.14074074074074083,
закладывать,в_Loc,0.092,"182  ","закон,законодательство  ",606,0.5882352941176471,
закладывать,в_Loc,0.092,"14  ","день,время  ",600,0.2536231884057972,
закладывать,на_Loc,0.027,"59  ","путь,дорога  ",578,0.27499999999999997,
закладывать,в_Acc,0.065,"160  ","проект,программа  ",577,0.5555555555555557,2.2
закладывать,NO_Acc,0.159,"226  ","движение,перемещение  ",558,0.21428571428571427,
закладывать,NO_Acc,0.159,"138  ","бомба,снаряд  ",555,0.5263157894736842,2.5
закладывать,NO_Ins,0.03,"-  ","-  ",545,0.0,
закладывать,NO_Nom,0.101,"90  ","камень,песок  ",544,0.10714285714285714,
закладывать,NO_Nom,0.101,"-  ","-  ",532,0.0,
закладывать,в_Loc,0.092,"10  ","машина,автомобиль  ",468,0.13541666666666666,
закладывать,в_Acc,0.065,"241  ","основа,основание  ",456,0.38461538461538464,
закладывать,в_Loc,0.092,"100  ","соглашение,договор  ",434,0.3428571428571429,
закладывать,в_Acc,0.065,"14  ","день,время  ",429,0.1521739130434783,
закладывать,NO_Nom,0.101,"138  ","бомба,снаряд  ",386,0.47368421052631576,
закладывать,в_Loc,0.092,"297  ","начало,конец  ",378,0.30000000000000004,
закладывать,NO_Ins,0.03,"174  ","сущность,смысл  ",370,0.058823529411764705,
закладывать,NO_Nom,0.101,"30  ","система,механизм  ",358,0.21666666666666665,
закладывать,NO_Nom,0.101,"4  ","нога,рука  ",352,0.05882352941176469,
закладывать,NO_Acc,0.159,"30  ","система,механизм  ",349,0.16666666666666666,
закладывать,в_Loc,0.092,"3  ","страна,регион  ",346,0.2765957446808511,
закладывать,NO_Acc  NO_Nom,0.056,"241  160  ","основа,основание  проект,программа  ",333,0.2991452991452992,
закладывать,NO_Nom  в_Acc,0.043,"69  69  ","инвестиция,вложение  инвестиция,вложение  ",322,0.16379310344827583,
закладывать,NO_Acc  NO_Nom,0.056,"241  -  ","основа,основание  -  ",320,0.11538461538461539,
закладывать,в_Acc,0.065,"10  ","машина,автомобиль  ",320,0.14583333333333331,2.5
закладывать,NO_Acc,0.159,"-  ","-  ",300,0.0,
закладывать,NO_Acc,0.159,"90  ","камень,песок  ",299,0.17857142857142855,2.1
закладывать,NO_Acc,0.159,"9  ","корабль,судно  ",280,0.21238938053097356,9
закладывать,в_Acc,0.065,"-  ","-  ",258,0.0,
закладывать,в_Loc  на_Acc,0.007,"69  69  ","инвестиция,вложение  инвестиция,вложение  ",250,0.06465517241379312,
закладывать,NO_Ins,0.03,"90  ","камень,песок  ",240,0.24999999999999994,4
закладывать,NO_Nom  в_Loc,0.08,"138  0  ","бомба,снаряд  дом,здание  ",230,0.12524366471734893,
закладывать,NO_Nom  в_Loc,0.08,"9  -  ","корабль,судно  -  ",227,0.09292035398230092,
закладывать,NO_Acc  NO_Nom,0.056,"241  100  ","основа,основание  соглашение,договор  ",226,0.2340659340659341,
закладывать,NO_Acc,0.159,"14  ","день,время  ",226,0.1594202898550725,10
закладывать,по_Dat,0.006,"69  ","инвестиция,вложение  ",220,0.04310344827586207,
закладывать,NO_Nom,0.101,"3  ","страна,регион  ",213,0.1702127659574468,
закладывать,NO_Nom,0.101,"69  ","инвестиция,вложение  ",212,0.26724137931034475,
закладывать,NO_Acc,0.159,"23  ","окно,дверь  ",209,0.22857142857142862,5
закладывать,в_Loc,0.092,"89  ","данные,информация  ",207,0.22093023255813946,
закладывать,NO_Acc  NO_Nom,0.056,"241  78  ","основа,основание  заседание,совещание  ",206,0.20368364030335864,
закладывать,NO_Nom,0.101,"280  ","возможность,необходимость  ",205,0.4545454545454546,
закладывать,NO_Nom  в_Loc,0.08,"9  14  ","корабль,судно  день,время  ",205,0.1444465820187252,
закладывать,NO_Acc,0.159,"3  ","страна,регион  ",204,0.1702127659574468,
закладывать,при_Loc,0.005,"-  ","-  ",201,0.0,
закладывать,NO_Acc  в_Acc,0.029,"69  69  ","инвестиция,вложение  инвестиция,вложение  ",201,0.1293103448275862,
закладывать,за_Acc,0.004,"4  ","нога,рука  ",200,0.05392156862745097,1
закладывать,NO_Acc,0.159,"35  ","храм,церковь  ",194,0.28571428571428564,7.2
закладывать,у_Gen,0.003,"59  ","путь,дорога  ",191,0.07500000000000001,
закладывать,на_Loc,0.027,"9  ","корабль,судно  ",190,0.035398230088495575,
закладывать,за_Acc,0.004,"5  ","одежда,костюм  ",178,0.0410958904109589,1
закладывать,NO_Nom  в_Loc,0.08,"69  69  ","инвестиция,вложение  инвестиция,вложение  ",176,0.1293103448275862,
закладывать,на_Loc,0.027,"3  ","страна,регион  ",170,0.05851063829787234,
закладывать,NO_Ins,0.03,"19  ","писатель,поэт  ",169,0.28947368421052616,
закладывать,NO_Ins,0.03,"20  ","император,царь  ",167,0.15131578947368413,
закладывать,NO_Acc  NO_Nom,0.056,"90  -  ","камень,песок  -  ",167,0.03571428571428571,
закладывать,в_Acc,0.065,"30  ","система,механизм  ",163,0.19999999999999998,2.2
закладывать,NO_Ins,0.03,"95  ","террорист,боевик  ",162,0.46428571428571414,
закладывать,NO_Acc,0.159,"198  ","усилие,сила  ",159,0.36,10
закладывать,в_Acc,0.065,"50  ","шкаф,ящик  ",158,0.3913043478260868,2.1
закладывать,NO_Nom,0.101,"174  ","сущность,смысл  ",158,0.29411764705882354,
закладывать,NO_Nom,0.101,"211  ","правило,требование  ",156,0.39999999999999997,
закладывать,NO_Acc  NO_Nom,0.056,"241  80  ","основа,основание  создание,разработка  ",155,0.2643207855973813,
закладывать,в_Loc,0.092,"34  ","слово,мнение  ",154,0.27272727272727265,
закладывать,NO_Nom,0.101,"23  ","окно,дверь  ",154,0.2428571428571429,
закладывать,NO_Nom  в_Loc,0.08,"141  69  ","способ,метод  инвестиция,вложение  ",153,0.05648820326678766,
закладывать,в_Loc,0.092,"174  ","сущность,смысл  ",149,0.29411764705882354,
закладывать,NO_Nom  в_Loc,0.08,"35  3  ","храм,церковь  страна,регион  ",149,0.06496960486322188,
закладывать,NO_Acc,0.159,"69  ","инвестиция,вложение  ",148,0.2758620689655172,10
закладывать,NO_Nom  на_Loc,0.028,"14  21  ","день,время  гора,холм  ",147,0.006015532903404757,
закладывать,в_Acc,0.065,"182  ","закон,законодательство  ",145,0.411764705882353,2.2
закладывать,в_Loc,0.092,"30  ","система,механизм  ",142,0.18333333333333332,
закладывать,NO_Acc  NO_Nom,0.056,"469  120  ","ферма,ранчо  грек,римлянин  ",138,0.12272727272727274,
закладывать,NO_Acc,0.159,"211  ","правило,требование  ",138,0.6,2.2
закладывать,NO_Acc,0.159,"243  ","традиция,обычай  ",137,0.3076923076923077,2.2
закладывать,NO_Ins,0.03,"14  ","день,время  ",133,0.13768115942028988,
закладывать,NO_Nom  в_Loc,0.08,"30  0  ","система,механизм  дом,здание  ",132,0.042592592592592585,
закладывать,NO_Acc  NO_Nom,0.056,"241  182  ","основа,основание  закон,законодательство  ",130,0.31221719457013575,
закладывать,по_Dat,0.006,"37  ","сознание,разум  ",130,0.037037037037037035,
закладывать,в_Acc,0.065,"0  ","дом,здание  ",129,0.10370370370370374,2.5
закладывать,NO_Acc  NO_Nom,0.056,"241  89  ","основа,основание  данные,информация  ",128,0.14669051878354203,
закладывать,NO_Nom  на_Loc  в_Loc,0.004,"9  64  14  ","корабль,судно  компания,фирма  день,время  ",126,0.13039801633106754,
закладывать,в_Loc  на_Loc,0.002,"14  64  ","день,время  компания,фирма  ",126,0.12072463768115943,
закладывать,на_Loc,0.027,"259  ","уровень,показатель  ",126,0.16666666666666666,
закладывать,у_Gen  NO_Ins,0.001,"35  95  ","храм,церковь  террорист,боевик  ",125,0.026785714285714284,
закладывать,в_Loc,0.092,"286  ","ген,геном  ",123,0.30000000000000004,
закладывать,в_Acc,0.065,"238  ","мысль,воспоминание  ",123,0.23076923076923078,
закладывать,в_Loc,0.092,"8  ","человек,женщина  ",122,0.08108108108108109,
закладывать,NO_Ins,0.03,"12  ","отец,брат  ",122,0.09852216748768469,
закладывать,NO_Nom,0.101,"14  ","день,время  ",122,0.10869565217391307,
закладывать,NO_Nom  в_Acc,0.043,"211  241  ","правило,требование  основа,основание  ",121,0.3487179487179487,
закладывать,NO_Acc  в_Acc,0.029,"4  86  ","нога,рука  сумка,чемодан  ",121,0.024019607843137253,
закладывать,NO_Nom  в_Acc,0.043,"141  69  ","способ,метод  инвестиция,вложение  ",120,0.061252268602540835,
закладывать,NO_Nom  в_Loc,0.08,"131  69  ","деньга,сумма  инвестиция,вложение  ",118,0.07586206896551725,
закладывать,в_Acc  на_Loc,0.002,"14  -  ","день,время  -  ",116,0.007246376811594203,
закладывать,NO_Nom  в_Loc,0.08,"138  10  ","бомба,снаряд  машина,автомобиль  ",116,0.09429824561403508,
закладывать,NO_Nom  в_Acc,0.043,"241  14  ","основа,основание  день,время  ",114,0.12764771460423635,
закладывать,NO_Nom  в_Acc,0.043,"131  69  ","деньга,сумма  инвестиция,вложение  ",111,0.10948275862068968,
закладывать,при_Loc,0.005,"80  ","создание,разработка  ",110,0.1702127659574468,
закладывать,в_Loc,0.092,"27  ","исследование,анализ  ",110,0.15492957746478875,
закладывать,NO_Acc,0.159,"493  ","имущество,собственность  ",103,0.6000000000000001,9
закладывать,в_Acc,0.065,"100  ","соглашение,договор  ",103,0.2571428571428572,2.2
закладывать,NO_Nom,0.101,"141  ","способ,метод  ",102,0.5263157894736842,
закладывать,NO_Acc,0.159,"21  ","гора,холм  ",100,0.10526315789473681,
закладывать,на_Loc,0.027,"21  ","гора,холм  ",98,0.09090909090909088,
закладывать,NO_Nom,0.101,"198  ","усилие,сила  ",97,0.4799999999999999,
закладывать,в_Acc,0.065,"45  ","телефон,компьютер  ",95,0.17647058823529413,
закладывать,NO_Nom  на_Loc,0.028,"30  59  ","система,механизм  путь,дорога  ",95,0.10833333333333332,
закладывать,на_Loc,0.027,"70  ","станция,вокзал  ",95,0.22222222222222227,
закладывать,в_Acc,0.065,"170  ","конструкция,каркас  ",92,0.1764705882352941,2.1
закладывать,NO_Nom,0.101,"160  ","проект,программа  ",90,0.33333333333333337,
закладывать,NO_Nom  в_Loc,0.08,"90  14  ","камень,песок  день,время  ",90,0.11490683229813664,
закладывать,NO_Acc  NO_Nom,0.056,"241  40  ","основа,основание  представитель,руководитель  ",90,0.15792866351525564,
закладывать,NO_Nom  в_Loc,0.08,"44  69  ","снижение,увеличение  инвестиция,вложение  ",89,0.10320612165827199,
закладывать,NO_Nom  в_Loc,0.08,"30  10  ","система,механизм  машина,автомобиль  ",88,0.04791666666666666,
закладывать,в_Loc  на_Acc,0.007,"69  338  ","инвестиция,вложение  задача,цель  ",88,0.07543103448275862,
закладывать,NO_Nom  на_Loc,0.028,"138  59  ","бомба,снаряд  путь,дорога  ",86,0.21907894736842104,
закладывать,NO_Ins,0.03,"40  ","представитель,руководитель  ",86,0.16201117318435745,
закладывать,NO_Nom,0.101,"64  ","компания,фирма  ",86,0.27999999999999997,
закладывать,в_Loc,0.092,"241  ","основа,основание  ",86,0.3076923076923077,
закладывать,NO_Nom  в_Acc,0.043,"138  10  ","бомба,снаряд  машина,автомобиль  ",85,0.08388157894736842,
закладывать,на_Loc,0.027,"-  ","-  ",85,0.0,
закладывать,NO_Nom  в_Loc,0.08,"35  297  ","храм,церковь  начало,конец  ",84,0.22678571428571428,
закладывать,от_Gen  NO_Acc,0.003,"15  4  ","звук,шум  нога,рука  ",84,0.1122070779531325,
закладывать,NO_Acc  NO_Nom,0.056,"0  -  ","дом,здание  -  ",83,0.024074074074074067,
закладывать,NO_Acc,0.159,"104  ","число,количество  ",83,0.36666666666666664,10
закладывать,NO_Acc  NO_Nom,0.056,"90  40  ","камень,песок  представитель,руководитель  ",80,0.07761372705506783,
закладывать,в_Acc,0.065,"27  ","исследование,анализ  ",79,0.09859154929577464,2.2
закладывать,на_Acc,0.007,"14  ","день,время  ",79,0.10144927536231886,10
закладывать,NO_Nom  NO_Acc  за_Acc,0.002,"-  4  4  ","-  нога,рука  нога,рука  ",79,0.011437908496732027,
закладывать,на_Loc,0.027,"0  ","дом,здание  ",79,0.04444444444444443,
закладывать,NO_Nom,0.101,"243  ","традиция,обычай  ",79,0.46153846153846156,
закладывать,на_Loc  NO_Acc,0.006,"64  9  ","компания,фирма  корабль,судно  ",77,0.11964601769911506,
закладывать,NO_Nom  в_Acc,0.043,"30  50  ","система,механизм  шкаф,ящик  ",77,0.10615942028985506,
закладывать,NO_Acc  NO_Nom,0.056,"226  -  ","движение,перемещение  -  ",77,0.10714285714285714,
закладывать,NO_Nom,0.101,"469  ","ферма,ранчо  ",76,0.8,
закладывать,в_Loc,0.092,"39  ","фильм,картина  ",75,0.15730337078651685,
закладывать,NO_Acc,0.159,"12  ","отец,брат  ",75,0.09852216748768469,11
закладывать,по_Dat,0.006,"100  ","соглашение,договор  ",73,0.15714285714285717,
закладывать,NO_Nom,0.101,"44  ","снижение,увеличение  ",71,0.15730337078651685,
закладывать,в_Acc,0.065,"129  ","версия,вариант  ",70,0.38095238095238093,
закладывать,в_Loc  NO_Acc,0.013,"-  9  ","-  корабль,судно  ",70,0.0663716814159292,
закладывать,по_Dat,0.006,"160  ","проект,программа  ",69,0.2222222222222222,
закладывать,NO_Acc,0.159,"161  ","часть,половина  ",69,0.42857142857142855,
закладывать,NO_Acc  под_Acc,0.004,"4  4  ","нога,рука  нога,рука  ",68,0.014705882352941176,
закладывать,NO_Nom,0.101,"317  ","идея,концепция  ",68,0.4444444444444444,
закладывать,NO_Nom  в_Acc,0.043,"44  69  ","снижение,увеличение  инвестиция,вложение  ",68,0.09197016660209222,
закладывать,на_Acc,0.007,"76  ","проведение,выполнение  ",68,0.21212121212121204,10
закладывать,NO_Acc,0.159,"346  ","душа,сердце  ",67,0.25,2.2
закладывать,NO_Nom  в_Acc,0.043,"30  10  ","система,механизм  машина,автомобиль  ",67,0.06041666666666667,
закладывать,NO_Nom,0.101,"131  ","деньга,сумма  ",67,0.15000000000000002,
закладывать,после_Gen  на_Loc  NO_Nom,0.001,"44  21  23  ","снижение,увеличение  гора,холм  окно,дверь  ",66,0.010102119445703125,
закладывать,NO_Nom,0.101,"12  ","отец,брат  ",66,0.13793103448275854,1  2.1  2.2  2.3  2.4  2.5  6  7  8  9  10  11
закладывать,NO_Acc,0.159,"160  ","проект,программа  ",66,0.38888888888888895,
закладывать,в_Loc,0.092,"129  ","версия,вариант  ",66,0.42857142857142855,
закладывать,NO_Nom  в_Loc,0.08,"174  34  ","сущность,смысл  слово,мнение  ",65,0.15541443850267378,
закладывать,NO_Ins,0.03,"37  ","сознание,разум  ",65,0.1111111111111111,
закладывать,NO_Nom  на_Loc,0.028,"35  3  ","храм,церковь  страна,регион  ",64,0.10885258358662611,
закладывать,в_Loc,0.092,"124  ","банк,кредитор  ",64,0.19047619047619047,9
закладывать,NO_Acc  в_Acc,0.029,"141  69  ","способ,метод  инвестиция,вложение  ",64,0.03924682395644283,
закладывать,в_Loc,0.092,"60  ","ученик,студент  ",64,0.15277777777777782,
закладывать,в_Loc,0.092,"317  ","идея,концепция  ",63,0.4444444444444444,
закладывать,в_Loc,0.092,"101  ","магазин,салон  ",63,0.31428571428571433,
закладывать,NO_Acc  у_Gen,0.002,"4  -  ","нога,рука  -  ",63,0.004901960784313725,
закладывать,NO_Nom,0.101,"104  ","число,количество  ",63,0.36666666666666664,
закладывать,NO_Acc,0.159,"280  ","возможность,необходимость  ",62,0.18181818181818182,2.2
закладывать,NO_Acc,0.159,"141  ","способ,метод  ",62,0.5263157894736842,
закладывать,NO_Acc  NO_Nom,0.056,"241  27  ","основа,основание  исследование,анализ  ",61,0.17876489707475623,
закладывать,NO_Acc  в_Acc,0.029,"550  69  ","угроза,опасность  инвестиция,вложение  ",61,0.27155172413793105,
закладывать,в_Acc,0.065,"39  ","фильм,картина  ",61,0.10112359550561797,2.2
закладывать,от_Gen  NO_Acc,0.003,"49  4  ","крик,вопль  нога,рука  ",61,0.13288576300085247,
закладывать,в_Loc,0.092,"170  ","конструкция,каркас  ",59,0.1764705882352941,
закладывать,в_Loc,0.092,"118  ","ситуация,случай  ",59,0.31818181818181823,
закладывать,в_Acc,0.065,"34  ","слово,мнение  ",58,0.1818181818181818,
закладывать,NO_Nom  в_Loc,0.08,"69  160  ","инвестиция,вложение  проект,программа  ",58,0.2399425287356322,
закладывать,NO_Nom  в_Loc,0.08,"241  -  ","основа,основание  -  ",57,0.11538461538461539,
закладывать,в_Loc,0.092,"211  ","правило,требование  ",57,0.7333333333333333,
закладывать,в_Loc  NO_Acc,0.013,"-  35  ","-  храм,церковь  ",57,0.04464285714285714,
закладывать,NO_Nom  в_Acc,0.043,"0  14  ","дом,здание  день,время  ",57,0.05112721417069242,
закладывать,NO_Nom,0.101,"89  ","данные,информация  ",56,0.10465116279069767,
закладывать,NO_Nom  при_Loc  в_Loc,0.001,"23  -  -  ","окно,дверь  -  -  ",56,0.0047619047619047615,
закладывать,NO_Acc,0.159,"64  ","компания,фирма  ",56,0.23999999999999996,9
закладывать,NO_Acc  NO_Nom,0.056,"44  3  ","снижение,увеличение  страна,регион  ",55,0.041985417164714316,
закладывать,NO_Nom  в_Loc,0.08,"211  182  ","правило,требование  закон,законодательство  ",54,0.40588235294117647,
закладывать,в_Loc,0.092,"80  ","создание,разработка  ",54,0.2127659574468085,
закладывать,NO_Nom  в_Loc,0.08,"0  14  ","дом,здание  день,время  ",54,0.0747987117552335,
закладывать,в_Acc,0.065,"76  ","проведение,выполнение  ",54,0.06060606060606061,
закладывать,NO_Acc,0.159,"159  ","кольцо,колечко  ",54,0.2777777777777778,9
закладывать,NO_Nom  в_Acc,0.043,"138  50  ","бомба,снаряд  шкаф,ящик  ",54,0.15045766590389015,
закладывать,NO_Nom  в_Loc,0.08,"0  297  ","дом,здание  начало,конец  ",54,0.1703703703703704,
закладывать,NO_Acc,0.159,"44  ","снижение,увеличение  ",53,0.1348314606741573,
закладывать,в_Acc,0.065,"89  ","данные,информация  ",53,0.11627906976744184,2.2
закладывать,под_Acc,0.003,"69  ","инвестиция,вложение  ",52,0.034482758620689655,
закладывать,NO_Nom,0.101,"21  ","гора,холм  ",52,0.09090909090909088,
закладывать,на_Acc,0.007,"338  ","задача,цель  ",52,0.25,10
закладывать,NO_Nom  в_Acc,0.043,"259  69  ","уровень,показатель  инвестиция,вложение  ",51,0.18821839080459768,
закладывать,в_Loc,0.092,"203  ","школа,класс  ",51,0.2,
закладывать,NO_Nom  на_Loc,0.028,"0  3  ","дом,здание  страна,регион  ",51,0.042927501970055154,
закладывать,NO_Acc  в_Acc,0.029,"90  0  ","камень,песок  дом,здание  ",51,0.08253968253968254,
закладывать,NO_Acc  в_Acc,0.029,"131  69  ","деньга,сумма  инвестиция,вложение  ",51,0.08448275862068966,
закладывать,в_Loc,0.092,"4  ","нога,рука  ",51,0.0392156862745098,
закладывать,NO_Acc  на_Acc,0.003,"4  4  ","нога,рука  нога,рука  ",51,0.022058823529411763,
закладывать,в_Loc,0.092,"37  ","сознание,разум  ",50,0.18518518518518517,
закладывать,NO_Ins,0.03,"13  ","генерал,полковник  ",50,0.11594202898550718,
закладывать,NO_Nom  в_Loc,0.08,"44  160  ","снижение,увеличение  проект,программа  ",50,0.20630461922596754,
закладывать,NO_Ins  NO_Acc,0.006,"141  241  ","способ,метод  основа,основание  ",49,0.19433198380566802,
закладывать,NO_Acc,0.159,"131  ","деньга,сумма  ",49,0.1,10
закладывать,NO_Nom,0.101,"18  ","война,бой  ",49,0.09375,
закладывать,NO_Nom  NO_Ins,0.012,"241  -  ","основа,основание  -  ",48,0.07692307692307693,
закладывать,с_Gen,0.001,"3  ","страна,регион  ",48,0.026595744680851064,
закладывать,NO_Nom  NO_Ins,0.012,"23  90  ","окно,дверь  камень,песок  ",48,0.09642857142857142,
закладывать,для_Gen  NO_Acc,0.002,"338  0  ","задача,цель  дом,здание  ",47,0.06435185185185185,
закладывать,NO_Nom,0.101,"161  ","часть,половина  ",47,0.23809523809523808,
закладывать,в_Loc,0.092,"50  ","шкаф,ящик  ",47,0.19565217391304346,
закладывать,в_Loc,0.092,"46  ","песнь,песня  ",47,0.16666666666666666,
закладывать,в_Acc,0.065,"4  ","нога,рука  ",47,0.05882352941176469,
закладывать,NO_Acc,0.159,"10  ","машина,автомобиль  ",46,0.06249999999999999,9
