Verb,Model,ModelSize,Indices,Examples,Size,Coverage,VerbMeaning
выливать,NO_Acc,0.2,"344  ","дрянь,гадость  ",29,0.5,
выливать,NO_Acc  в_Acc,0.129,"77  17  ","вино,пиво  чашка,стакан  ",28,0.20727848101265825,1
выливать,NO_Acc  на_Acc,0.144,"98  0  ","вода,воздух  дом,здание  ",27,0.08888888888888888,1
выливать,NO_Acc,0.2,"237  ","пыль,грязь  ",26,0.15384615384615385,
выливать,NO_Acc  в_Acc,0.129,"98  17  ","вода,воздух  чашка,стакан  ",26,0.2001875293014534,1
выливать,NO_Acc  в_Acc,0.129,"592  0  ","чай,кофе  дом,здание  ",26,0.33518518518518514,
выливать,NO_Acc  в_Acc,0.129,"98  0  ","вода,воздух  дом,здание  ",26,0.08333333333333333,
выливать,из_Gen  NO_Acc,0.034,"-  98  ","-  вода,воздух  ",25,0.07407407407407407,
выливать,NO_Acc  в_Acc,0.129,"36  17  ","молоко,мясо  чашка,стакан  ",24,0.12319168173598553,
выливать,NO_Acc,0.2,"56  ","салат,блюдо  ",23,0.14634146341463414,
выливать,NO_Nom  на_Acc,0.017,"-  4  ","-  нога,рука  ",22,0.004901960784313725,
выливать,NO_Acc  в_Acc,0.129,"77  0  ","вино,пиво  дом,здание  ",20,0.1011574074074074,
выливать,NO_Acc  на_Acc,0.144,"56  4  ","салат,блюдо  нога,рука  ",20,0.070779531324725,
выливать,в_Acc,0.073,"423  ","колодец,скважина  ",20,0.5,1
выливать,NO_Acc  на_Acc,0.144,"36  558  ","молоко,мясо  сковородка,сковорода  ",20,0.29464285714285715,
выливать,NO_Acc  в_Acc,0.129,"-  0  ","-  дом,здание  ",20,0.005555555555555556,
выливать,в_Acc,0.073,"98  ","вода,воздух  ",20,0.037037037037037035,
выливать,NO_Acc,0.2,"85  ","газ,топливо  ",19,0.1,
выливать,NO_Acc,0.2,"134  ","пирожок,пирог  ",19,0.1,
выливать,NO_Acc,0.2,"180  ","цвет,оттенок  ",18,0.1764705882352941,
выливать,на_Acc,0.081,"40  ","представитель,руководитель  ",17,0.05027932960893855,
выливать,из_Gen  NO_Acc,0.034,"17  393  ","чашка,стакан  осколок,обломок  ",17,0.13471971066907776,
выливать,NO_Acc  на_Acc,0.144,"77  4  ","вино,пиво  нога,рука  ",17,0.08547794117647059,1
выливать,NO_Nom,0.03,"12  ","отец,брат  ",17,0.04433497536945813,1  2
выливать,NO_Acc  в_Acc,0.129,"188  98  ","металл,сталь  вода,воздух  ",17,0.08101851851851852,
выливать,NO_Acc  в_Acc,0.129,"393  4  ","осколок,обломок  нога,рука  ",17,0.0861344537815126,
выливать,NO_Acc  в_Acc,0.129,"36  0  ","молоко,мясо  дом,здание  ",17,0.03048941798941799,
выливать,NO_Acc  на_Acc,0.144,"592  4  ","чай,кофе  нога,рука  ",16,0.3431372549019608,1
выливать,NO_Acc  на_Acc,0.144,"22  21  ","приложение,браузер  гора,холм  ",16,0.009434598018734416,
выливать,NO_Acc  в_Acc,0.129,"22  -  ","приложение,браузер  -  ",16,0.007042253521126761,
выливать,NO_Nom  NO_Acc  в_Acc,0.022,"-  393  17  ","-  осколок,обломок  чашка,стакан  ",16,0.06871609403254973,
выливать,NO_Acc  на_Acc,0.144,"-  12  ","-  отец,брат  ",15,0.017241379310344827,
выливать,NO_Acc,0.2,"1  ","животное,собака  ",15,0.004975124378109453,
выливать,на_Acc,0.081,"12  ","отец,брат  ",15,0.04926108374384237,
выливать,NO_Acc  на_Acc,0.144,"98  -  ","вода,воздух  -  ",15,0.07407407407407407,
выливать,NO_Acc  в_Acc,0.129,"17  17  ","чашка,стакан  чашка,стакан  ",15,0.0949367088607595,
выливать,NO_Acc  на_Acc,0.144,"98  21  ","вода,воздух  гора,холм  ",15,0.04421407052986,
выливать,на_Acc,0.081,"3  ","страна,регион  ",15,0.05319148936170213,
выливать,NO_Acc  на_Acc,0.144,"161  4  ","часть,половина  нога,рука  ",15,0.05987394957983193,
выливать,в_Acc,0.073,"50  ","шкаф,ящик  ",14,0.19565217391304346,
выливать,в_Loc,0.006,"3  ","страна,регион  ",14,0.031914893617021274,
выливать,из_Gen  NO_Acc,0.034,"4  98  ","нога,рука  вода,воздух  ",14,0.044389978213507625,
выливать,NO_Acc  на_Acc,0.144,"77  21  ","вино,пиво  гора,холм  ",14,0.11176734449760765,
выливать,NO_Acc  в_Acc,0.129,"98  4  ","вода,воздух  нога,рука  ",14,0.08877995642701525,
выливать,NO_Acc,0.2,"4  ","нога,рука  ",14,0.014705882352941176,
выливать,NO_Acc  в_Acc,0.129,"98  -  ","вода,воздух  -  ",14,0.07407407407407407,
выливать,на_Acc,0.081,"90  ","камень,песок  ",13,0.17857142857142855,1
выливать,NO_Nom  NO_Acc,0.019,"-  -  ","-  -  ",13,0.0,
выливать,NO_Acc  в_Acc,0.129,"98  21  ","вода,воздух  гора,холм  ",13,0.09082048555732766,
выливать,NO_Nom  NO_Acc  по_Dat,0.001,"40  -  211  ","представитель,руководитель  -  правило,требование  ",13,0.02408441961514587,
выливать,NO_Gen,0.007,"-  ","-  ",13,0.0,
выливать,из_Gen  NO_Acc,0.034,"17  77  ","чашка,стакан  вино,пиво  ",12,0.08781645569620253,1
выливать,NO_Acc  в_Acc,0.129,"147  558  ","раствор,смесь  сковородка,сковорода  ",12,0.2763157894736842,
выливать,NO_Acc  в_Acc,0.129,"-  -  ","-  -  ",12,0.0,
выливать,NO_Acc  в_Acc,0.129,"77  -  ","вино,пиво  -  ",12,0.125,
выливать,на_Acc,0.081,"5  ","одежда,костюм  ",12,0.04794520547945205,1
выливать,NO_Nom  на_Acc,0.017,"-  -  ","-  -  ",12,0.0,
выливать,NO_Acc  в_Acc,0.129,"77  4  ","вино,пиво  нога,рука  ",12,0.13480392156862744,
выливать,NO_Acc,0.2,"188  ","металл,сталь  ",12,0.1875,
выливать,NO_Acc,0.2,"199  ","алкоголь,спиртное  ",12,0.2,
выливать,NO_Nom,0.03,"8  ","человек,женщина  ",11,0.036036036036036036,1  2
выливать,NO_Acc  в_Acc,0.129,"56  0  ","салат,блюдо  дом,здание  ",11,0.04028906955736224,
выливать,за_Acc,0.004,"9  ","корабль,судно  ",11,0.008849557522123894,
выливать,NO_Acc,0.2,"329  ","вес,килограмм  ",11,0.2222222222222222,
выливать,NO_Acc  в_Acc,0.129,"17  0  ","чашка,стакан  дом,здание  ",11,0.055414908579465544,
выливать,NO_Acc,0.2,"26  ","боль,усталость  ",10,0.016129032258064516,
выливать,NO_Acc  в_Acc,0.129,"56  17  ","салат,блюдо  чашка,стакан  ",10,0.08675517134918184,
выливать,NO_Acc  на_Acc,0.144,"-  0  ","-  дом,здание  ",10,0.007407407407407408,
выливать,в_Acc,0.073,"14  ","день,время  ",10,0.05072463768115942,
выливать,NO_Acc  под_Acc,0.005,"172  16  ","частица,молекула  дерево,куст  ",10,0.03412874583795782,1
выливать,NO_Acc,0.2,"192  ","вещество,кислота  ",10,0.125,
выливать,NO_Acc  в_Acc,0.129,"-  17  ","-  чашка,стакан  ",10,0.04430379746835443,
выливать,NO_Acc,0.2,"566  ","возмущение,негодование  ",10,0.75,
выливать,NO_Acc  из_Gen  на_Acc,0.009,"65  4  21  ","ветер,ветерок  нога,рука  гора,холм  ",10,0.012000813084404415,
выливать,NO_Acc,0.2,"739  ","фарфор,керамика  ",10,0.5,
выливать,NO_Nom  на_Acc,0.017,"20  21  ","император,царь  гора,холм  ",10,0.005681818181818182,
выливать,на_Acc,0.081,"406  ","бумага,бумажка  ",10,0.14285714285714285,
выливать,на_Acc,0.081,"59  ","путь,дорога  ",10,0.1,
выливать,NO_Acc  в_Acc,0.129,"-  98  ","-  вода,воздух  ",10,0.018518518518518517,
выливать,NO_Acc  на_Acc,0.144,"17  21  ","чашка,стакан  гора,холм  ",10,0.02377203076736721,
выливать,NO_Acc  на_Acc,0.144,"22  0  ","приложение,браузер  дом,здание  ",10,0.012597809076682316,
выливать,NO_Gen,0.007,"237  ","пыль,грязь  ",9,0.07692307692307693,
выливать,NO_Acc  на_Acc,0.144,"22  -  ","приложение,браузер  -  ",9,0.007042253521126761,
выливать,в_Acc,0.073,"187  ","канава,яма  ",9,0.3125,1
выливать,в_Acc,0.073,"208  ","печь,печка  ",9,0.26666666666666666,
выливать,NO_Acc,0.2,"359  ","мусор,хлам  ",9,0.25,
выливать,NO_Acc  из_Gen  на_Acc,0.009,"98  -  4  ","вода,воздух  -  нога,рука  ",9,0.013979665940450253,
выливать,NO_Acc  на_Acc,0.144,"77  5  ","вино,пиво  одежда,костюм  ",9,0.0918236301369863,1
выливать,NO_Acc,0.2,"50  ","шкаф,ящик  ",9,0.06521739130434782,
выливать,NO_Acc  в_Acc,0.129,"4  4  ","нога,рука  нога,рука  ",9,0.012254901960784314,
выливать,на_Acc,0.081,"208  ","печь,печка  ",9,0.13333333333333333,
выливать,NO_Acc  в_Acc,0.129,"17  4  ","чашка,стакан  нога,рука  ",9,0.046351451973194346,
выливать,NO_Acc  в_Acc,0.129,"161  17  ","часть,половина  чашка,стакан  ",9,0.09192284508740205,
выливать,на_Acc,0.081,"58  ","кожа,волос  ",9,0.125,1
выливать,у_Gen  NO_Acc  NO_Nom  с_Ins  в_Acc,0.001,"12  17  -  34  0  ","отец,брат  чашка,стакан  -  слово,мнение  дом,здание  ",9,0.0065303352579651145,
выливать,NO_Acc  на_Acc,0.144,"-  148  ","-  враг,противник  ",9,0.07894736842105263,
выливать,NO_Ins,0.003,"-  ","-  ",9,0.0,
выливать,NO_Acc  из_Gen  на_Acc,0.009,"-  17  -  ","-  чашка,стакан  -  ",8,0.004219409282700422,
выливать,на_Acc  NO_Dat,0.002,"4  -  ","нога,рука  -  ",8,0.0024509803921568627,
выливать,NO_Acc,0.2,"37  ","сознание,разум  ",8,0.018518518518518517,
выливать,NO_Acc  в_Acc,0.129,"134  253  ","пирожок,пирог  вид,форма  ",8,0.06666666666666667,
выливать,NO_Nom  NO_Acc  в_Acc,0.022,"-  393  0  ","-  осколок,обломок  дом,здание  ",8,0.05008818342151675,
выливать,из_Gen,0.012,"-  ","-  ",8,0.0,
выливать,из_Gen,0.012,"17  ","чашка,стакан  ",8,0.10126582278481013,1
выливать,NO_Acc  в_Acc,0.129,"17  -  ","чашка,стакан  -  ",8,0.03164556962025317,
выливать,NO_Acc,0.2,"89  ","данные,информация  ",8,0.05813953488372093,
выливать,NO_Acc  в_Acc,0.129,"98  98  ","вода,воздух  вода,воздух  ",8,0.07407407407407407,
выливать,NO_Acc  на_Acc,0.144,"134  558  ","пирожок,пирог  сковородка,сковорода  ",8,0.325,
выливать,NO_Acc  на_Acc,0.144,"-  3  ","-  страна,регион  ",8,0.007978723404255319,
выливать,NO_Gen,0.007,"1  ","животное,собака  ",8,0.004975124378109453,
выливать,на_Acc,0.081,"8  ","человек,женщина  ",8,0.036036036036036036,
выливать,NO_Gen,0.007,"98  ","вода,воздух  ",8,0.07407407407407407,
выливать,NO_Acc,0.2,"434  ","яд,отрава  ",8,0.5,
выливать,NO_Acc  из_Gen  в_Acc,0.006,"393  17  17  ","осколок,обломок  чашка,стакан  чашка,стакан  ",8,0.07293550331525014,
выливать,NO_Acc,0.2,"530  ","отвар,настой  ",8,0.5,
выливать,NO_Acc  на_Acc,0.144,"77  -  ","вино,пиво  -  ",8,0.03125,
выливать,NO_Acc,0.2,"346  ","душа,сердце  ",8,0.25,
выливать,NO_Acc  на_Acc,0.144,"-  2  ","-  русский,немец  ",8,0.011848341232227489,
выливать,NO_Acc  на_Acc,0.144,"85  4  ","газ,топливо  нога,рука  ",8,0.021568627450980392,
выливать,NO_Nom  NO_Acc,0.019,"8  -  ","человек,женщина  -  ",8,0.013513513513513514,
выливать,NO_Acc,0.2,"152  ","сотня,десяток  ",8,0.1111111111111111,
выливать,NO_Nom,0.03,"119  ","пресса,сми  ",7,0.045454545454545456,
выливать,из_Gen  NO_Acc,0.034,"17  -  ","чашка,стакан  -  ",7,0.0379746835443038,
выливать,NO_Nom,0.03,"68  ","предприниматель,бизнесмен  ",7,0.05405405405405406,
выливать,NO_Nom  NO_Acc,0.019,"12  -  ","отец,брат  -  ",7,0.009852216748768473,
выливать,NO_Acc  на_Acc,0.144,"-  60  ","-  ученик,студент  ",7,0.034722222222222224,
выливать,NO_Nom  NO_Acc  в_Acc,0.022,"51  17  21  ","гном,эльф  чашка,стакан  гора,холм  ",7,0.014816609353584705,
выливать,NO_Acc  на_Acc,0.144,"98  8  ","вода,воздух  человек,женщина  ",7,0.07807807807807807,1
выливать,NO_Acc  на_Acc,0.144,"22  558  ","приложение,браузер  сковородка,сковорода  ",7,0.25704225352112675,
выливать,из_Gen,0.012,"23  ","окно,дверь  ",7,0.05714285714285714,
выливать,в_Acc,0.073,"558  ","сковородка,сковорода  ",7,0.25,
выливать,NO_Acc  в_Acc,0.129,"161  0  ","часть,половина  дом,здание  ",7,0.029365079365079365,
выливать,NO_Acc  в_Acc,0.129,"77  21  ","вино,пиво  гора,холм  ",7,0.05644437799043062,
выливать,NO_Acc  в_Acc,0.129,"147  0  ","раствор,смесь  дом,здание  ",7,0.058187134502923975,
выливать,на_Acc,0.081,"93  ","полиция,полицейский  ",7,0.014705882352941176,
выливать,на_Acc,0.081,"123  ","поверхность,слой  ",7,0.09523809523809523,1
выливать,NO_Acc  на_Acc,0.144,"192  4  ","вещество,кислота  нога,рука  ",7,0.04105392156862745,1
выливать,NO_Acc  на_Acc,0.144,"147  558  ","раствор,смесь  сковородка,сковорода  ",7,0.2763157894736842,1
выливать,NO_Acc  на_Acc,0.144,"36  21  ","молоко,мясо  гора,холм  ",7,0.02024948735475051,
выливать,NO_Acc  на_Acc,0.144,"98  139  ","вода,воздух  труба,трубка  ",7,0.08966861598440545,
выливать,NO_Acc  из_Gen  на_Acc,0.009,"98  17  4  ","вода,воздух  чашка,стакан  нога,рука  ",7,0.050690365222507194,1
выливать,NO_Acc  на_Acc,0.144,"393  0  ","осколок,обломок  дом,здание  ",7,0.07883597883597883,
выливать,в_Acc,0.073,"110  ","отверстие,щель  ",7,0.20833333333333331,
выливать,в_Acc,0.073,"143  ","сеть,интернет  ",7,0.10526315789473684,
выливать,NO_Acc  на_Acc,0.144,"104  4  ","число,количество  нога,рука  ",6,0.07647058823529412,
выливать,NO_Acc  в_Acc,0.129,"549  17  ","капля,капелька  чашка,стакан  ",6,0.27531645569620256,
выливать,в_Acc,0.073,"56  ","салат,блюдо  ",6,0.12195121951219512,1
выливать,NO_Acc  в_Acc,0.129,"22  50  ","приложение,браузер  шкаф,ящик  ",6,0.050520514390691974,
выливать,NO_Acc  в_Acc,0.129,"344  0  ","дрянь,гадость  дом,здание  ",6,0.2574074074074074,
выливать,по_Dat  из_Gen,0.001,"56  188  ","салат,блюдо  металл,сталь  ",6,0.04344512195121951,
выливать,NO_Nom  NO_Acc  в_Acc,0.022,"-  592  0  ","-  чай,кофе  дом,здание  ",6,0.22345679012345676,
выливать,из_Gen  NO_Acc,0.034,"23  -  ","окно,дверь  -  ",6,0.014285714285714285,
выливать,NO_Nom  NO_Acc  в_Acc,0.022,"-  77  17  ","-  вино,пиво  чашка,стакан  ",6,0.058544303797468354,1
выливать,из_Gen  NO_Acc,0.034,"438  98  ","сосуд,вена  вода,воздух  ",6,0.1388888888888889,
выливать,NO_Acc  в_Acc,0.129,"36  -  ","молоко,мясо  -  ",6,0.026785714285714284,
выливать,на_Acc,0.081,"45  ","телефон,компьютер  ",6,0.044117647058823525,
выливать,на_Acc,0.081,"184  ","рана,шрам  ",6,0.0625,1
выливать,на_Acc,0.081,"253  ","вид,форма  ",6,0.08333333333333333,
выливать,NO_Acc  на_Acc,0.144,"53  -  ","гнев,ярость  -  ",6,0.047619047619047616,
выливать,в_Acc,0.073,"446  ","бассейн,баня  ",6,0.16666666666666666,
выливать,на_Acc,0.081,"36  ","молоко,мясо  ",6,0.07142857142857142,
выливать,NO_Nom,0.03,"150  ","волна,поток  ",6,0.05555555555555555,
выливать,NO_Acc,0.2,"380  ","резерв,запас  ",6,0.14285714285714285,
выливать,NO_Nom  при_Loc  NO_Acc  на_Acc,0.001,"-  175  -  4  ","-  помощь,поддержка  -  нога,рука  ",6,0.015931372549019607,
выливать,за_Acc,0.004,"4  ","нога,рука  ",6,0.00980392156862745,
выливать,NO_Acc  на_Acc,0.144,"17  -  ","чашка,стакан  -  ",6,0.02531645569620253,
выливать,NO_Acc  на_Acc,0.144,"393  5  ","осколок,обломок  одежда,костюм  ",6,0.08512720156555773,
выливать,NO_Acc  на_Acc,0.144,"188  4  ","металл,сталь  нога,рука  ",6,0.06495098039215687,
выливать,NO_Nom  NO_Acc,0.019,"-  393  ","-  осколок,обломок  ",6,0.07142857142857142,
выливать,NO_Nom  на_Acc,0.017,"104  35  ","число,количество  храм,церковь  ",6,0.025595238095238095,
выливать,NO_Acc  на_Acc,0.144,"237  5  ","пыль,грязь  одежда,костюм  ",6,0.04188619599578504,
выливать,NO_Acc  на_Acc,0.144,"98  16  ","вода,воздух  дерево,куст  ",6,0.05590496156533892,
выливать,в_Loc,0.006,"0  ","дом,здание  ",6,0.011111111111111112,
выливать,из_Gen,0.012,"90  ","камень,песок  ",6,0.14285714285714285,
выливать,NO_Gen,0.007,"199  ","алкоголь,спиртное  ",6,0.13333333333333333,
выливать,NO_Nom  NO_Acc,0.019,"-  17  ","-  чашка,стакан  ",6,0.0379746835443038,
выливать,по_Dat,0.002,"-  ","-  ",6,0.0,
выливать,NO_Acc,0.2,"29  ","клетка,организм  ",6,0.05,
выливать,NO_Acc  на_Acc,0.144,"150  -  ","волна,поток  -  ",6,0.027777777777777776,
выливать,в_Acc,0.073,"5  ","одежда,костюм  ",5,0.02054794520547945,
выливать,NO_Nom  NO_Acc,0.019,"-  98  ","-  вода,воздух  ",5,0.018518518518518517,
выливать,в_Acc,0.073,"147  ","раствор,смесь  ",5,0.10526315789473684,
выливать,NO_Acc  на_Acc,0.144,"393  8  ","осколок,обломок  человек,женщина  ",5,0.07593307593307592,
выливать,NO_Acc  в_Acc,0.129,"147  17  ","раствор,смесь  чашка,стакан  ",5,0.06528980679546968,
выливать,NO_Ins  на_Acc,0.004,"14  161  ","день,время  часть,половина  ",5,0.02743271221532091,
выливать,NO_Acc,0.2,"21  ","гора,холм  ",5,0.023923444976076555,
выливать,NO_Acc  в_Acc,0.129,"161  4  ","часть,половина  нога,рука  ",5,0.054971988795518206,
выливать,на_Acc,0.081,"13  ","генерал,полковник  ",5,0.024154589371980676,
выливать,за_Acc,0.004,"14  ","день,время  ",5,0.028985507246376812,
выливать,на_Loc,0.002,"4  ","нога,рука  ",5,0.014705882352941176,
выливать,за_Acc  NO_Acc,0.004,"4  17  ","нога,рука  чашка,стакан  ",5,0.015109208240258128,
выливать,на_Acc,0.081,"28  ","стол,столик  ",5,0.06666666666666667,1
выливать,из_Gen  NO_Acc,0.034,"50  85  ","шкаф,ящик  газ,топливо  ",5,0.04420289855072464,
выливать,NO_Acc  в_Acc,0.129,"22  7  ","приложение,браузер  луч,свет  ",5,0.01724633515377982,
выливать,NO_Acc  на_Acc,0.144,"56  5  ","салат,блюдо  одежда,костюм  ",5,0.031239558970932176,
выливать,из_Gen  NO_Acc,0.034,"23  98  ","окно,дверь  вода,воздух  ",5,0.04417989417989418,
выливать,NO_Acc  на_Acc,0.144,"-  40  ","-  представитель,руководитель  ",5,0.008379888268156424,
выливать,из_Gen  NO_Acc,0.034,"23  344  ","окно,дверь  дрянь,гадость  ",5,0.06964285714285715,
выливать,NO_Acc  на_Acc,0.144,"-  93  ","-  полиция,полицейский  ",5,0.022058823529411763,
выливать,в_Acc,0.073,"3  ","страна,регион  ",5,0.010638297872340425,
выливать,NO_Acc  на_Acc,0.144,"22  28  ","приложение,браузер  стол,столик  ",5,0.027042253521126762,
выливать,в_Acc,0.073,"354  ","уважение,доверие  ",5,0.125,
выливать,в_Acc,0.073,"36  ","молоко,мясо  ",5,0.05357142857142857,
выливать,NO_Acc  в_Acc,0.129,"592  17  ","чай,кофе  чашка,стакан  ",5,0.35864978902953587,
выливать,NO_Ins  на_Acc,0.004,"19  71  ","писатель,поэт  история,рассказ  ",5,0.02046783625730994,
выливать,на_Acc,0.081,"181  ","сайт,страница  ",5,0.11764705882352941,
выливать,NO_Acc,0.2,"65  ","ветер,ветерок  ",5,0.07894736842105263,
выливать,NO_Nom  в_Acc,0.006,"-  17  ","-  чашка,стакан  ",5,0.012658227848101266,1
выливать,NO_Acc  в_Acc,0.129,"-  4  ","-  нога,рука  ",5,0.007352941176470588,
выливать,NO_Acc  в_Acc,0.129,"17  50  ","чашка,стакан  шкаф,ящик  ",5,0.05159603742432581,
выливать,на_Acc,0.081,"195  ","инцидент,событие  ",5,0.13333333333333333,
выливать,NO_Acc,0.2,"106  ","улыбка,усмешка  ",5,0.08,
выливать,NO_Nom  NO_Acc  на_Acc,0.022,"51  17  98  ","гном,эльф  чашка,стакан  вода,воздух  ",5,0.02397249570245351,
выливать,NO_Acc,0.2,"244  ","сахар,соль  ",5,0.15384615384615385,
выливать,в_Acc  на_Acc  NO_Acc,0.002,"423  14  395  ","колодец,скважина  день,время  благо,благополучие  ",5,0.10559006211180123,
выливать,NO_Nom  NO_Acc  в_Acc,0.022,"-  22  17  ","-  приложение,браузер  чашка,стакан  ",5,0.025791882094253284,
выливать,NO_Acc  в_Acc,0.129,"98  187  ","вода,воздух  канава,яма  ",5,0.14930555555555555,
выливать,NO_Nom  NO_Acc  на_Acc,0.022,"-  17  4  ","-  чашка,стакан  нога,рука  ",5,0.011706792421609996,
выливать,NO_Acc,0.2,"238  ","мысль,воспоминание  ",5,0.15384615384615385,
выливать,NO_Nom  из_Gen  NO_Acc,0.004,"-  17  98  ","-  чашка,стакан  вода,воздух  ",5,0.04156899515549304,1
выливать,NO_Nom  NO_Acc  в_Acc,0.022,"12  393  17  ","отец,брат  осколок,обломок  чашка,стакан  ",5,0.0609839745588327,
выливать,NO_Acc  на_Acc,0.144,"77  0  ","вино,пиво  дом,здание  ",5,0.0505787037037037,
выливать,NO_Acc  на_Acc,0.144,"161  5  ","часть,половина  одежда,костюм  ",5,0.034083496412263534,
выливать,NO_Acc  в_Acc,0.129,"434  17  ","яд,отрава  чашка,стакан  ",5,0.2626582278481013,
выливать,под_Acc,0.001,"16  ","дерево,куст  ",5,0.03773584905660377,1
выливать,NO_Acc  в_Acc,0.129,"77  423  ","вино,пиво  колодец,скважина  ",4,0.13020833333333331,
выливать,в_Loc,0.006,"-  ","-  ",4,0.0,
выливать,NO_Acc  в_Acc,0.129,"237  0  ","пыль,грязь  дом,здание  ",4,0.08062678062678064,
выливать,NO_Acc  в_Acc,0.129,"98  56  ","вода,воздух  салат,блюдо  ",4,0.0921409214092141,
выливать,в_Loc,0.006,"56  ","салат,блюдо  ",4,0.024390243902439025,
выливать,NO_Acc  на_Acc,0.144,"-  7  ","-  луч,свет  ",4,0.006802721088435374,
выливать,NO_Acc  в_Acc,0.129,"161  -  ","часть,половина  -  ",4,0.047619047619047616,
выливать,NO_Acc  в_Acc,0.129,"393  -  ","осколок,обломок  -  ",4,0.07142857142857142,
выливать,NO_Acc  на_Acc,0.144,"329  -  ","вес,килограмм  -  ",4,0.05555555555555555,
выливать,NO_Acc  на_Acc,0.144,"152  4  ","сотня,десяток  нога,рука  ",4,0.0326797385620915,
выливать,за_Acc  NO_Acc,0.004,"4  -  ","нога,рука  -  ",4,0.0024509803921568627,
выливать,NO_Acc  в_Acc,0.129,"17  98  ","чашка,стакан  вода,воздух  ",4,0.05602437880918894,
выливать,в_Acc,0.073,"134  ","пирожок,пирог  ",4,0.05,
выливать,NO_Acc  в_Acc,0.129,"22  21  ","приложение,браузер  гора,холм  ",4,0.01661163151155738,
выливать,NO_Acc  на_Acc,0.144,"592  40  ","чай,кофе  представитель,руководитель  ",4,0.1722532588454376,
выливать,NO_Acc  под_Acc,0.005,"98  23  ","вода,воздух  окно,дверь  ",4,0.02566137566137566,1
выливать,NO_Acc  на_Acc,0.144,"56  161  ","салат,блюдо  часть,половина  ",4,0.03600464576074332,
